date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:19:59	34230/34230	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:28:26%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_buttons_animate1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitf961.html	(from https://www.w3schools.com/css/css3_buttons.asp)
08:20:00	33576/33576	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:28:09%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_buttons_animate3	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit6d31.html	(from https://www.w3schools.com/css/css3_buttons.asp)
08:20:01	33500/33500	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:20:08%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_buttons_fade	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit3f73.html	(from https://www.w3schools.com/css/css3_buttons.asp)
08:20:02	33745/33745	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:09:32%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_buttons_animate2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit893c.html	(from https://www.w3schools.com/css/css3_buttons.asp)
08:20:03	33072/33072	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:11:55%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_w3schools	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit082c.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:03	33170/33170	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2004:42:47%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_target	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitb165.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:04	33223/33223	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:02:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit2507.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:04	33164/33164	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:23:18%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_image	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit45fc.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:04	33212/33212	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:04:00%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_email	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryite2c5.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:05	33140/33140	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:32:29%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_button_element	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit282c.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:05	33290/33290	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:07:32%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_title	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryite836.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:06	33148/33148	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:53:48%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_external_url	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit61d3.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:06	33163/33163	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:43:13%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_external_relative	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitea89.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:07	33150/33150	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:55:47%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_links_external	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit8c27.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:08	114073/114073	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:20:14%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_links1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/exercisee1fe.html	(from https://www.w3schools.com/html/html_links.asp)
08:20:09	33984/33984	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:24:42%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_intro	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitbc0f.html	(from https://www.w3schools.com/html/html_tables.asp)
08:20:09	33487/33487	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:22:57%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table3	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit29ed.html	(from https://www.w3schools.com/html/html_tables.asp)
08:20:09	33284/33284	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:23:43%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table4	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit9134.html	(from https://www.w3schools.com/html/html_tables.asp)
08:20:10	33350/33350	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:17:52%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table5	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit87a7.html	(from https://www.w3schools.com/html/html_tables.asp)
08:20:10	33442/33442	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:35:57%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table6	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitd5ad.html	(from https://www.w3schools.com/html/html_tables.asp)
08:20:12	114578/114578	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:20:18%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_tables1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/exercise5d81.html	(from https://www.w3schools.com/html/html_tables.asp)
08:20:13	34592/34592	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:22:44%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_fancy	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryitfbac.html	(from https://www.w3schools.com/css/css_table.asp)
08:20:13	33294/33294	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:32:46%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_border	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit7d2f.html	(from https://www.w3schools.com/css/css_table.asp)
08:20:13	33315/33315	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:26:42%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_fullwidth	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit2ba4.html	(from https://www.w3schools.com/css/css_table.asp)
08:20:14	33362/33362	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:32:52%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_border-collapse	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryit0bfc.html	(from https://www.w3schools.com/css/css_table.asp)
08:20:14	33319/33319	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:26:37%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_border2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/css/tryite0cd.html	(from https://www.w3schools.com/css/css_table.asp)
08:20:16	33569/33569	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:40:57%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit046c.html	(from https://www.w3schools.com/html/html_table_borders.asp)
08:20:16	33633/33633	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:34:46%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_collapse	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitf636.html	(from https://www.w3schools.com/html/html_table_borders.asp)
08:20:17	33717/33717	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:40:52%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_style	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitd909.html	(from https://www.w3schools.com/html/html_table_borders.asp)
08:20:17	33625/33625	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:51:01%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_round1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitbaa8.html	(from https://www.w3schools.com/html/html_table_borders.asp)
08:20:18	33621/33621	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:27:34%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_round2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit1344.html	(from https://www.w3schools.com/html/html_table_borders.asp)
08:20:18	33584/33584	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:58:30%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_dotted	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit9d59.html	(from https://www.w3schools.com/html/html_table_borders.asp)
08:20:19	33598/33598	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:54:07%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_border_color	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitc8e4.html	(from https://www.w3schools.com/html/html_table_borders.asp)
08:20:21	116160/116160	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:20:26%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_tables2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/exercise7f6e.html	(from https://www.w3schools.com/html/html_table_borders.asp)
08:20:21	33510/33510	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:45:36%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_th	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit47d5.html	(from https://www.w3schools.com/html/html_table_headers.asp)
08:20:22	33587/33587	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:43:25%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_th_vertical	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit76e1.html	(from https://www.w3schools.com/html/html_table_headers.asp)
08:20:22	33575/33575	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:08:05%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_th_align	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit8e5d.html	(from https://www.w3schools.com/html/html_table_headers.asp)
08:20:23	33552/33552	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:59:59%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_th_colspan	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitb46e.html	(from https://www.w3schools.com/html/html_table_headers.asp)
08:20:23	33549/33549	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:04:20%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_tables2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitaabb.html	(from https://www.w3schools.com/html/html_table_headers.asp)
08:20:25	115369/115369	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:20:31%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_tables4	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/exercisecc51.html	(from https://www.w3schools.com/html/html_table_headers.asp)
08:20:25	33211/33211	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:28:46%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit129b.html	(from https://www.w3schools.com/html/html_div.asp)
08:20:26	33291/33291	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:55:39%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit11ef.html	(from https://www.w3schools.com/html/html_div.asp)
08:20:26	33253/33253	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:30:17%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div3	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit0dd6.html	(from https://www.w3schools.com/html/html_div.asp)
08:20:27	33605/33605	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:35:15%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div4	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit55a5.html	(from https://www.w3schools.com/html/html_div.asp)
08:20:27	33667/33667	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:27:38%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div_float	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitac19.html	(from https://www.w3schools.com/html/html_div.asp)
08:20:28	33540/33540	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:51:09%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div_inline-block	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitf95d.html	(from https://www.w3schools.com/html/html_div.asp)
08:20:28	33708/33708	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:48:00%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div_flex	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryite86e.html	(from https://www.w3schools.com/html/html_div.asp)
08:20:29	33689/33689	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:50:59%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div_grid	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit7346.html	(from https://www.w3schools.com/html/html_div.asp)
08:20:30	33292/33292	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:28:14%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_block_div	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit739b.html	(from https://www.w3schools.com/html/html_blocks.asp)
08:20:30	33230/33230	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:34:49%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_inline_span	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitb8de.html	(from https://www.w3schools.com/html/html_blocks.asp)
08:20:31	33407/33407	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:32:26%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryita262.html	(from https://www.w3schools.com/html/html_blocks.asp)
08:20:31	33192/33192	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:36:49%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_span	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit943b.html	(from https://www.w3schools.com/html/html_blocks.asp)
08:20:32	2126/2126	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:20:39%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_block_inline	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/exercisee8e5.html	(from https://www.w3schools.com/html/html_blocks.asp)
08:20:33	33511/33511	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:37:36%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_text	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit8bdc.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:34	33477/33477	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:43:11%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_password	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit8a85.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:34	33995/33995	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:52:00%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_submit	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryite8d7.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:34	33299/33299	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:50:26%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_submit_nn	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryite5a1.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:35	33618/33618	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:28:27%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_reset	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit2274.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:36	33563/33563	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:29:52%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_radio	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitbeba.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:36	33546/33546	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:52:41%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_checkbox2	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit1e69.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:37	33094/33094	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:39:55%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_button	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit1312.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:38	33423/33423	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:04:09%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_color	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryita532.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:38	33385/33385	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:41:46%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_date	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit6025.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:38	33570/33570	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:03:15%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_date_max_min	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit5141.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:39	33462/33462	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:41:42%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_datetime-local	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitc3bb.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:39	33307/33307	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:58:58%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_email	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitf295.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:40	33481/33481	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:41:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_image	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit18d8.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:40	33741/33741	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:52:23%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_file	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitce6a.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:41	33873/33873	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:06:47%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_hidden	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit8b05.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:41	33433/33433	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:48:59%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_month	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryita992.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:41	33417/33417	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:42:39%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_number	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit005b.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:42	33338/33338	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:38:50%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_number_step	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit2510.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:43	33334/33334	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:43:49%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_range	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryite8a3.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:44	33775/33775	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:41:49%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_search	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit2949.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:45	33449/33449	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:02:40%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_tel	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitd9c8.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:45	33482/33482	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:03:20%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_time	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit04de.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:46	33328/33328	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:56:31%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_url	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit28c7.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:47	33508/33508	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:10:22%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_week	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitfa07.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:49	114483/114483	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:20:55%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_form_input_types1	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/exercise308e.html	(from https://www.w3schools.com/html/html_form_input_types.asp)
08:20:50	33422/33422	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:43:54%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_value	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit5b99.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
08:20:50	33464/33464	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:45:28%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_readonly	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitd59b.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
08:20:51	33471/33471	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:13:00%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_disabled	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitb171.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
08:20:51	33409/33409	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2007:08:29%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_size	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitc567.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
08:20:52	33453/33453	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2005:39:29%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_maxlength	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit77d2.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
08:20:52	33662/33662	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:20:01%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_max_min	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryitb14e.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
08:20:53	33439/33439	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Nov%202023%2006:04:38%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_multiple	C:/Mis%20lugares%20Web/mlknl/www.w3schools.com/html/tryit4ebe.html	(from https://www.w3schools.com/html/html_form_attributes.asp)
